grade_id,enrollment_id,student_id,course_id,grade_source,score,grade,grade_date
GRD31492,ENR18049,241836,SOC1003,Final Exam,74,B-,27/02/2025
GRD31493,ENR18050,241837,COM1001,Quiz,65,C+,24/07/2024
GRD31494,ENR18050,241837,COM1001,Assignment,44,D,11/08/2024
GRD31495,ENR18050,241837,COM1001,Midterm,45,D,03/09/2024
GRD31496,ENR18050,241837,COM1001,Final Exam,75,B,21/10/2024
GRD31497,ENR18052,241838,ARC1010,Quiz,72,B-,21/05/2024
GRD31498,ENR18052,241838,ARC1010,Assignment,76,B,07/06/2024
GRD31499,ENR18052,241838,ARC1010,Midterm,54,D,30/06/2024
GRD31500,ENR18052,241838,ARC1010,Final Exam,45,D,19/08/2024
GRD31501,ENR18053,241839,LAW1002,Quiz,69,C+,15/12/2024
GRD31502,ENR18053,241839,LAW1002,Assignment,65,C+,24/12/2024
GRD31503,ENR18053,241839,LAW1002,Midterm,84,B+,22/01/2025
GRD31504,ENR18053,241839,LAW1002,Final Exam,57,C-,10/03/2025
GRD31505,ENR18055,241840,ENG1002,Quiz,86,A-,13/06/2024
GRD31506,ENR18055,241840,ENG1002,Assignment,67,C+,04/07/2024
GRD31507,ENR18055,241840,ENG1002,Midterm,66,C+,25/07/2024
GRD31508,ENR18055,241840,ENG1002,Final Exam,61,C,13/09/2024
GRD31509,ENR18057,241841,MED1006,Quiz,82,B+,06/03/2024
GRD31510,ENR18057,241841,MED1006,Assignment,63,C,31/03/2024
GRD31511,ENR18057,241841,MED1006,Midterm,66,C+,03/05/2024
GRD31512,ENR18057,241841,MED1006,Final Exam,93,A,13/06/2024
GRD31513,ENR18059,241842,ARC1010,Quiz,75,B,04/06/2024
GRD31514,ENR18059,241842,ARC1010,Assignment,71,B-,02/07/2024
GRD31515,ENR18059,241842,ARC1010,Midterm,58,C-,27/07/2024
GRD31516,ENR18059,241842,ARC1010,Final Exam,60,C,09/09/2024
GRD31517,ENR18060,241843,COM1004,Quiz,65,C+,11/09/2024
GRD31518,ENR18060,241843,COM1004,Assignment,82,B+,05/10/2024
GRD31519,ENR18060,241843,COM1004,Midterm,78,B,25/10/2024
GRD31520,ENR18060,241843,COM1004,Final Exam,56,C-,03/12/2024
GRD31521,ENR18062,241844,BUS1010,Quiz,77,B,25/08/2024
GRD31522,ENR18062,241844,BUS1010,Assignment,77,B,07/09/2024
GRD31523,ENR18062,241844,BUS1010,Midterm,74,B-,09/10/2024
GRD31524,ENR18062,241844,BUS1010,Final Exam,64,C,14/11/2024
GRD31525,ENR18064,241845,LAW1001,Quiz,61,C,02/03/2024
GRD31526,ENR18064,241845,LAW1001,Assignment,62,C,26/03/2024
GRD31527,ENR18064,241845,LAW1001,Midterm,63,C,22/04/2024
GRD31528,ENR18064,241845,LAW1001,Final Exam,99,A+,04/06/2024
GRD31529,ENR18066,241846,ENG1009,Quiz,90,A,04/01/2025
GRD31530,ENR18066,241846,ENG1009,Assignment,75,B,17/01/2025
GRD31531,ENR18066,241846,ENG1009,Midterm,84,B+,10/02/2025
GRD31532,ENR18066,241846,ENG1009,Final Exam,78,B,26/03/2025
GRD31533,ENR18067,241847,LAW1009,Quiz,77,B,06/08/2024
GRD31534,ENR18067,241847,LAW1009,Assignment,74,B-,23/08/2024
GRD31535,ENR18067,241847,LAW1009,Midterm,54,D,14/09/2024
GRD31536,ENR18067,241847,LAW1009,Final Exam,58,C-,05/11/2024
GRD31537,ENR18069,241848,ARC1001,Quiz,63,C,25/05/2024
GRD31538,ENR18069,241848,ARC1001,Assignment,89,A-,16/06/2024
GRD31539,ENR18069,241848,ARC1001,Midterm,67,C+,02/07/2024
GRD31540,ENR18069,241848,ARC1001,Final Exam,61,C,17/08/2024
GRD31541,ENR18070,241849,ENG1010,Quiz,77,B,19/05/2024
GRD31542,ENR18070,241849,ENG1010,Assignment,65,C+,26/05/2024
GRD31543,ENR18070,241849,ENG1010,Midterm,68,C+,27/06/2024
GRD31544,ENR18070,241849,ENG1010,Final Exam,62,C,13/08/2024
GRD31545,ENR18072,241850,COM1010,Quiz,49,D,29/01/2025
GRD31546,ENR18072,241850,COM1010,Assignment,100,A+,17/02/2025
GRD31547,ENR18072,241850,COM1010,Midterm,68,C+,13/03/2025
GRD31548,ENR18072,241850,COM1010,Final Exam,79,B,28/04/2025
GRD31549,ENR18074,241851,ART1009,Quiz,71,B-,30/07/2024
GRD31550,ENR18074,241851,ART1009,Assignment,64,C,27/08/2024
GRD31551,ENR18074,241851,ART1009,Midterm,66,C+,20/09/2024
GRD31552,ENR18074,241851,ART1009,Final Exam,69,C+,03/11/2024
GRD31553,ENR18076,241852,BUS1002,Quiz,96,A+,18/11/2024
GRD31554,ENR18076,241852,BUS1002,Assignment,78,B,08/12/2024
GRD31555,ENR18076,241852,BUS1002,Midterm,62,C,03/01/2025
GRD31556,ENR18076,241852,BUS1002,Final Exam,80,B+,11/02/2025
GRD31557,ENR18077,241853,MED1008,Quiz,70,B-,07/05/2024
GRD31558,ENR18077,241853,MED1008,Assignment,85,A-,24/05/2024
GRD31559,ENR18077,241853,MED1008,Midterm,67,C+,17/06/2024
GRD31560,ENR18077,241853,MED1008,Final Exam,46,D,01/08/2024
GRD31561,ENR18079,241854,ART1010,Quiz,63,C,04/02/2025
GRD31562,ENR18079,241854,ART1010,Assignment,58,C-,04/03/2025
GRD31563,ENR18079,241854,ART1010,Midterm,60,C,21/03/2025
GRD31564,ENR18079,241854,ART1010,Final Exam,56,C-,01/05/2025
GRD31565,ENR18081,241855,SCI1008,Quiz,60,C,28/02/2024
GRD31566,ENR18081,241855,SCI1008,Assignment,98,A+,11/03/2024
GRD31567,ENR18081,241855,SCI1008,Midterm,78,B,13/04/2024
GRD31568,ENR18081,241855,SCI1008,Final Exam,89,A-,18/05/2024
GRD31569,ENR18083,241856,ARC1007,Quiz,68,C+,21/12/2024
GRD31570,ENR18083,241856,ARC1007,Assignment,75,B,12/01/2025
GRD31571,ENR18083,241856,ARC1007,Midterm,49,D,31/01/2025
GRD31572,ENR18083,241856,ARC1007,Final Exam,80,B+,23/03/2025
GRD31573,ENR18084,241857,SOC1004,Quiz,87,A-,25/04/2024
GRD31574,ENR18084,241857,SOC1004,Assignment,85,A-,24/05/2024
GRD31575,ENR18084,241857,SOC1004,Midterm,58,C-,16/06/2024
GRD31576,ENR18084,241857,SOC1004,Final Exam,40,D,29/07/2024
GRD31577,ENR18085,241858,COM1003,Quiz,72,B-,10/09/2024
GRD31578,ENR18085,241858,COM1003,Assignment,71,B-,09/10/2024
GRD31579,ENR18085,241858,COM1003,Midterm,58,C-,06/11/2024
GRD31580,ENR18085,241858,COM1003,Final Exam,61,C,18/12/2024
GRD31581,ENR18086,241859,LAW1008,Quiz,79,B,18/09/2024
GRD31582,ENR18086,241859,LAW1008,Assignment,88,A-,10/10/2024
GRD31583,ENR18086,241859,LAW1008,Midterm,93,A,11/11/2024
GRD31584,ENR18086,241859,LAW1008,Final Exam,63,C,20/12/2024
GRD31585,ENR18088,241860,BUS1004,Quiz,60,C,26/04/2024
GRD31586,ENR18088,241860,BUS1004,Assignment,63,C,14/05/2024
GRD31587,ENR18088,241860,BUS1004,Midterm,48,D,07/06/2024
GRD31588,ENR18088,241860,BUS1004,Final Exam,45,D,12/07/2024
GRD31589,ENR18090,241861,COM1001,Quiz,57,C-,13/10/2024
GRD31590,ENR18090,241861,COM1001,Assignment,70,B-,04/11/2024
GRD31591,ENR18090,241861,COM1001,Midterm,78,B,22/11/2024
GRD31592,ENR18090,241861,COM1001,Final Exam,62,C,15/01/2025
GRD31593,ENR18091,241862,LAW1005,Quiz,85,A-,18/03/2024
GRD31594,ENR18091,241862,LAW1005,Assignment,83,B+,04/04/2024
GRD31595,ENR18091,241862,LAW1005,Midterm,73,B-,27/04/2024
GRD31596,ENR18091,241862,LAW1005,Final Exam,66,C+,23/06/2024
GRD31597,ENR18092,241863,BUS1004,Quiz,73,B-,02/11/2024
GRD31598,ENR18092,241863,BUS1004,Assignment,91,A,28/11/2024
GRD31599,ENR18092,241863,BUS1004,Midterm,73,B-,21/12/2024
GRD31600,ENR18092,241863,BUS1004,Final Exam,62,C,07/02/2025
GRD31601,ENR18094,241864,ENG1002,Quiz,67,C+,02/08/2024
GRD31602,ENR18094,241864,ENG1002,Assignment,70,B-,21/08/2024
GRD31603,ENR18094,241864,ENG1002,Midterm,64,C,15/09/2024
GRD31604,ENR18094,241864,ENG1002,Final Exam,87,A-,25/10/2024
GRD31605,ENR18096,241865,ENG1004,Quiz,58,C-,13/02/2025
GRD31606,ENR18096,241865,ENG1004,Assignment,67,C+,03/03/2025
GRD31607,ENR18096,241865,ENG1004,Midterm,61,C,23/03/2025
GRD31608,ENR18096,241865,ENG1004,Final Exam,48,D,07/05/2025
GRD31609,ENR18098,241866,ENG1008,Quiz,47,D,30/01/2025
GRD31610,ENR18098,241866,ENG1008,Assignment,96,A+,28/02/2025
GRD31611,ENR18098,241866,ENG1008,Midterm,74,B-,17/03/2025
GRD31612,ENR18098,241866,ENG1008,Final Exam,69,C+,07/05/2025
GRD31613,ENR18100,241867,SOC1006,Quiz,35,F,13/01/2025
GRD31614,ENR18100,241867,SOC1006,Assignment,70,B-,05/02/2025
GRD31615,ENR18100,241867,SOC1006,Midterm,64,C,24/02/2025
GRD31616,ENR18100,241867,SOC1006,Final Exam,96,A+,09/04/2025
GRD31617,ENR18101,241868,AGR1001,Quiz,96,A+,20/09/2024
GRD31618,ENR18101,241868,AGR1001,Assignment,75,B,14/10/2024
GRD31619,ENR18101,241868,AGR1001,Midterm,89,A-,09/11/2024
GRD31620,ENR18101,241868,AGR1001,Final Exam,66,C+,19/12/2024
GRD31621,ENR18102,241869,SOC1001,Quiz,62,C,15/06/2024
GRD31622,ENR18102,241869,SOC1001,Assignment,93,A,30/06/2024
GRD31623,ENR18102,241869,SOC1001,Midterm,59,C-,03/08/2024
GRD31624,ENR18102,241869,SOC1001,Final Exam,56,C-,17/09/2024
GRD31625,ENR18104,241870,ART1004,Quiz,99,A+,30/08/2024
GRD31626,ENR18104,241870,ART1004,Assignment,79,B,20/09/2024
GRD31627,ENR18104,241870,ART1004,Midterm,70,B-,21/10/2024
GRD31628,ENR18104,241870,ART1004,Final Exam,65,C+,28/11/2024
GRD31629,ENR18106,241871,LAW1008,Quiz,56,C-,05/04/2024
GRD31630,ENR18106,241871,LAW1008,Assignment,55,C-,15/04/2024
GRD31631,ENR18106,241871,LAW1008,Midterm,78,B,13/05/2024
GRD31632,ENR18106,241871,LAW1008,Final Exam,41,D,30/06/2024
GRD31633,ENR18107,241872,AGR1002,Quiz,62,C,10/03/2024
GRD31634,ENR18107,241872,AGR1002,Assignment,86,A-,05/04/2024
GRD31635,ENR18107,241872,AGR1002,Midterm,61,C,27/04/2024
GRD31636,ENR18107,241872,AGR1002,Final Exam,43,D,17/06/2024
GRD31637,ENR18109,241873,ARC1003,Quiz,97,A+,05/06/2024
GRD31638,ENR18109,241873,ARC1003,Assignment,79,B,18/06/2024
GRD31639,ENR18109,241873,ARC1003,Midterm,73,B-,15/07/2024
GRD31640,ENR18109,241873,ARC1003,Final Exam,51,D,27/08/2024
GRD31641,ENR18111,241874,LAW1006,Quiz,67,C+,20/01/2025
GRD31642,ENR18111,241874,LAW1006,Assignment,98,A+,08/02/2025
GRD31643,ENR18111,241874,LAW1006,Midterm,61,C,28/02/2025
GRD31644,ENR18111,241874,LAW1006,Final Exam,67,C+,22/04/2025
GRD31645,ENR18113,241875,BUS1007,Quiz,68,C+,02/02/2025
GRD31646,ENR18113,241875,BUS1007,Assignment,93,A,19/02/2025
GRD31647,ENR18113,241875,BUS1007,Midterm,73,B-,17/03/2025
GRD31648,ENR18113,241875,BUS1007,Final Exam,56,C-,07/05/2025
GRD31649,ENR18114,241876,ARC1009,Quiz,95,A+,06/07/2024
GRD31650,ENR18114,241876,ARC1009,Assignment,68,C+,25/07/2024
GRD31651,ENR18114,241876,ARC1009,Midterm,68,C+,11/08/2024
GRD31652,ENR18114,241876,ARC1009,Final Exam,40,D,30/09/2024
GRD31653,ENR18115,241877,ENG1009,Quiz,61,C,19/01/2025
GRD31654,ENR18115,241877,ENG1009,Assignment,84,B+,19/02/2025
GRD31655,ENR18115,241877,ENG1009,Midterm,64,C,10/03/2025
GRD31656,ENR18115,241877,ENG1009,Final Exam,66,C+,22/04/2025
GRD31657,ENR18117,241878,LAW1001,Quiz,61,C,20/12/2024
GRD31658,ENR18117,241878,LAW1001,Assignment,81,B+,01/01/2025
GRD31659,ENR18117,241878,LAW1001,Midterm,62,C,01/02/2025
GRD31660,ENR18117,241878,LAW1001,Final Exam,69,C+,13/03/2025
GRD31661,ENR18118,241879,AGR1005,Quiz,72,B-,10/12/2024
GRD31662,ENR18118,241879,AGR1005,Assignment,68,C+,27/12/2024
GRD31663,ENR18118,241879,AGR1005,Midterm,46,D,15/01/2025
GRD31664,ENR18118,241879,AGR1005,Final Exam,95,A+,06/03/2025
GRD31665,ENR18120,241880,SCI1003,Quiz,41,D,28/12/2024
GRD31666,ENR18120,241880,SCI1003,Assignment,97,A+,17/01/2025
GRD31667,ENR18120,241880,SCI1003,Midterm,82,B+,17/02/2025
GRD31668,ENR18120,241880,SCI1003,Final Exam,84,B+,04/04/2025
GRD31669,ENR18122,241881,BUS1009,Quiz,75,B,08/06/2024
GRD31670,ENR18122,241881,BUS1009,Assignment,87,A-,29/06/2024
GRD31671,ENR18122,241881,BUS1009,Midterm,77,B,20/07/2024
GRD31672,ENR18122,241881,BUS1009,Final Exam,46,D,07/09/2024
GRD31673,ENR18123,241882,LAW1001,Quiz,86,A-,27/10/2024
GRD31674,ENR18123,241882,LAW1001,Assignment,77,B,07/11/2024
GRD31675,ENR18123,241882,LAW1001,Midterm,45,D,01/12/2024
GRD31676,ENR18123,241882,LAW1001,Final Exam,58,C-,25/01/2025
GRD31677,ENR18124,241883,SOC1008,Quiz,64,C,24/04/2024
GRD31678,ENR18124,241883,SOC1008,Assignment,83,B+,12/05/2024
GRD31679,ENR18124,241883,SOC1008,Midterm,96,A+,05/06/2024
GRD31680,ENR18124,241883,SOC1008,Final Exam,59,C-,15/07/2024
GRD31681,ENR18125,241884,ART1006,Quiz,70,B-,19/11/2024
GRD31682,ENR18125,241884,ART1006,Assignment,73,B-,10/12/2024
GRD31683,ENR18125,241884,ART1006,Midterm,62,C,30/12/2024
GRD31684,ENR18125,241884,ART1006,Final Exam,72,B-,11/02/2025
GRD31685,ENR18126,241885,AGR1001,Quiz,56,C-,20/03/2024
GRD31686,ENR18126,241885,AGR1001,Assignment,85,A-,29/03/2024
GRD31687,ENR18126,241885,AGR1001,Midterm,87,A-,03/05/2024
GRD31688,ENR18126,241885,AGR1001,Final Exam,37,F,13/06/2024
GRD31689,ENR18128,241886,BUS1008,Quiz,60,C,02/10/2024
GRD31690,ENR18128,241886,BUS1008,Assignment,38,F,19/10/2024
GRD31691,ENR18128,241886,BUS1008,Midterm,72,B-,19/11/2024
GRD31692,ENR18128,241886,BUS1008,Final Exam,88,A-,20/12/2024
GRD31693,ENR18130,241887,MED1007,Quiz,68,C+,06/01/2025
GRD31694,ENR18130,241887,MED1007,Assignment,100,A+,24/01/2025
GRD31695,ENR18130,241887,MED1007,Midterm,68,C+,14/02/2025
GRD31696,ENR18130,241887,MED1007,Final Exam,64,C,13/04/2025
GRD31697,ENR18131,241888,BUS1002,Quiz,64,C,22/09/2024
GRD31698,ENR18131,241888,BUS1002,Assignment,81,B+,21/10/2024
GRD31699,ENR18131,241888,BUS1002,Midterm,84,B+,09/11/2024
GRD31700,ENR18131,241888,BUS1002,Final Exam,73,B-,26/12/2024
GRD31701,ENR18133,241889,ARC1005,Quiz,66,C+,15/08/2024
GRD31702,ENR18133,241889,ARC1005,Assignment,65,C+,28/08/2024
GRD31703,ENR18133,241889,ARC1005,Midterm,46,D,03/10/2024
GRD31704,ENR18133,241889,ARC1005,Final Exam,53,D,11/11/2024
GRD31705,ENR18135,241890,ENG1004,Quiz,35,F,16/11/2024
GRD31706,ENR18135,241890,ENG1004,Assignment,47,D,08/12/2024
GRD31707,ENR18135,241890,ENG1004,Midterm,45,D,05/01/2025
GRD31708,ENR18135,241890,ENG1004,Final Exam,56,C-,14/02/2025
GRD31709,ENR18137,241891,ART1004,Quiz,66,C+,06/01/2025
GRD31710,ENR18137,241891,ART1004,Assignment,86,A-,29/01/2025
GRD31711,ENR18137,241891,ART1004,Midterm,44,D,19/02/2025
GRD31712,ENR18137,241891,ART1004,Final Exam,41,D,03/04/2025
GRD31713,ENR18138,241892,MED1008,Quiz,52,D,29/01/2025
GRD31714,ENR18138,241892,MED1008,Assignment,80,B+,02/03/2025
GRD31715,ENR18138,241892,MED1008,Midterm,52,D,27/03/2025
GRD31716,ENR18138,241892,MED1008,Final Exam,67,C+,10/05/2025
GRD31717,ENR18140,241893,COM1010,Quiz,67,C+,07/06/2024
GRD31718,ENR18140,241893,COM1010,Assignment,71,B-,25/06/2024
GRD31719,ENR18140,241893,COM1010,Midterm,52,D,11/07/2024
GRD31720,ENR18140,241893,COM1010,Final Exam,68,C+,28/08/2024
GRD31721,ENR18142,241894,MED1009,Quiz,63,C,10/03/2024
GRD31722,ENR18142,241894,MED1009,Assignment,78,B,27/03/2024
GRD31723,ENR18142,241894,MED1009,Midterm,68,C+,28/04/2024
GRD31724,ENR18142,241894,MED1009,Final Exam,42,D,14/06/2024
GRD31725,ENR18144,241895,SCI1001,Quiz,58,C-,09/07/2024
GRD31726,ENR18144,241895,SCI1001,Assignment,67,C+,29/07/2024
GRD31727,ENR18144,241895,SCI1001,Midterm,57,C-,06/09/2024
GRD31728,ENR18144,241895,SCI1001,Final Exam,80,B+,13/10/2024
GRD31729,ENR18145,241896,AGR1009,Quiz,83,B+,30/01/2025
GRD31730,ENR18145,241896,AGR1009,Assignment,80,B+,03/03/2025
GRD31731,ENR18145,241896,AGR1009,Midterm,75,B,16/03/2025
GRD31732,ENR18145,241896,AGR1009,Final Exam,84,B+,12/05/2025
GRD31733,ENR18146,241897,LAW1009,Quiz,51,D,18/08/2024
GRD31734,ENR18146,241897,LAW1009,Assignment,85,A-,04/09/2024
GRD31735,ENR18146,241897,LAW1009,Midterm,86,A-,01/10/2024
GRD31736,ENR18146,241897,LAW1009,Final Exam,63,C,13/11/2024
GRD31737,ENR18147,241898,SOC1001,Quiz,84,B+,18/07/2024
GRD31738,ENR18147,241898,SOC1001,Assignment,81,B+,05/08/2024
GRD31739,ENR18147,241898,SOC1001,Midterm,59,C-,30/08/2024
GRD31740,ENR18147,241898,SOC1001,Final Exam,35,F,24/10/2024
GRD31741,ENR18149,241899,ENG1001,Quiz,90,A,28/08/2024
GRD31742,ENR18149,241899,ENG1001,Assignment,83,B+,16/09/2024
GRD31743,ENR18149,241899,ENG1001,Midterm,97,A+,03/10/2024
GRD31744,ENR18149,241899,ENG1001,Final Exam,59,C-,17/11/2024
GRD31745,ENR18150,241901,BUS1006,Quiz,65,C+,19/10/2024
GRD31746,ENR18150,241901,BUS1006,Assignment,83,B+,16/11/2024
GRD31747,ENR18150,241901,BUS1006,Midterm,83,B+,05/12/2024
GRD31748,ENR18150,241901,BUS1006,Final Exam,53,D,28/01/2025
GRD31749,ENR18152,241902,BUS1003,Quiz,63,C,23/03/2024
GRD31750,ENR18152,241902,BUS1003,Assignment,82,B+,16/04/2024
GRD31751,ENR18152,241902,BUS1003,Midterm,73,B-,12/05/2024
GRD31752,ENR18152,241902,BUS1003,Final Exam,57,C-,15/06/2024
GRD31753,ENR18153,241903,LAW1007,Quiz,57,C-,25/01/2025
GRD31754,ENR18153,241903,LAW1007,Assignment,76,B,18/02/2025
GRD31755,ENR18153,241903,LAW1007,Midterm,68,C+,23/03/2025
GRD31756,ENR18153,241903,LAW1007,Final Exam,60,C,05/05/2025
GRD31757,ENR18155,241904,ARC1003,Quiz,70,B-,11/02/2024
GRD31758,ENR18155,241904,ARC1003,Assignment,99,A+,03/03/2024
GRD31759,ENR18155,241904,ARC1003,Midterm,81,B+,04/04/2024
GRD31760,ENR18155,241904,ARC1003,Final Exam,82,B+,21/05/2024
GRD31761,ENR18157,241905,SOC1002,Quiz,77,B,11/01/2025
GRD31762,ENR18157,241905,SOC1002,Assignment,89,A-,25/01/2025
GRD31763,ENR18157,241905,SOC1002,Midterm,73,B-,20/02/2025
GRD31764,ENR18157,241905,SOC1002,Final Exam,69,C+,03/04/2025
GRD31765,ENR18159,241906,SOC1001,Quiz,61,C,29/06/2024
GRD31766,ENR18159,241906,SOC1001,Assignment,100,A+,23/07/2024
GRD31767,ENR18159,241906,SOC1001,Midterm,61,C,08/08/2024
GRD31768,ENR18159,241906,SOC1001,Final Exam,95,A+,01/10/2024
GRD31769,ENR18160,241907,MED1002,Quiz,69,C+,31/12/2024
GRD31770,ENR18160,241907,MED1002,Assignment,88,A-,27/01/2025
GRD31771,ENR18160,241907,MED1002,Midterm,62,C,21/02/2025
GRD31772,ENR18160,241907,MED1002,Final Exam,61,C,01/04/2025
GRD31773,ENR18162,241908,MED1002,Quiz,66,C+,11/12/2024
GRD31774,ENR18162,241908,MED1002,Assignment,82,B+,23/12/2024
GRD31775,ENR18162,241908,MED1002,Midterm,69,C+,18/01/2025
GRD31776,ENR18162,241908,MED1002,Final Exam,58,C-,08/03/2025
GRD31777,ENR18163,241909,BUS1007,Quiz,95,A+,03/07/2024
GRD31778,ENR18163,241909,BUS1007,Assignment,61,C,02/08/2024
GRD31779,ENR18163,241909,BUS1007,Midterm,66,C+,25/08/2024
GRD31780,ENR18163,241909,BUS1007,Final Exam,62,C,14/10/2024
GRD31781,ENR18164,241910,ENG1005,Quiz,57,C-,07/08/2024
GRD31782,ENR18164,241910,ENG1005,Assignment,82,B+,31/08/2024
GRD31783,ENR18164,241910,ENG1005,Midterm,75,B,26/09/2024
GRD31784,ENR18164,241910,ENG1005,Final Exam,42,D,16/11/2024
GRD31785,ENR18166,241911,SCI1010,Quiz,87,A-,08/11/2024
GRD31786,ENR18166,241911,SCI1010,Assignment,68,C+,05/12/2024
GRD31787,ENR18166,241911,SCI1010,Midterm,35,F,26/12/2024
GRD31788,ENR18166,241911,SCI1010,Final Exam,63,C,03/02/2025
GRD31789,ENR18167,241912,BUS1004,Quiz,64,C,08/06/2024
GRD31790,ENR18167,241912,BUS1004,Assignment,58,C-,30/06/2024
GRD31791,ENR18167,241912,BUS1004,Midterm,55,C-,24/07/2024
GRD31792,ENR18167,241912,BUS1004,Final Exam,51,D,01/09/2024
GRD31793,ENR18168,241913,MED1005,Quiz,77,B,06/04/2024
GRD31794,ENR18168,241913,MED1005,Assignment,69,C+,28/04/2024
GRD31795,ENR18168,241913,MED1005,Midterm,70,B-,20/05/2024
GRD31796,ENR18168,241913,MED1005,Final Exam,74,B-,29/06/2024
GRD31797,ENR18169,241914,SOC1009,Quiz,69,C+,26/12/2024
GRD31798,ENR18169,241914,SOC1009,Assignment,79,B,07/01/2025
GRD31799,ENR18169,241914,SOC1009,Midterm,60,C,28/01/2025
GRD31800,ENR18169,241914,SOC1009,Final Exam,88,A-,15/03/2025
GRD31801,ENR18170,241915,ENG1005,Quiz,72,B-,06/06/2024
GRD31802,ENR18170,241915,ENG1005,Assignment,55,C-,20/06/2024
GRD31803,ENR18170,241915,ENG1005,Midterm,63,C,12/07/2024
GRD31804,ENR18170,241915,ENG1005,Final Exam,59,C-,03/09/2024
GRD31805,ENR18171,241916,LAW1008,Quiz,64,C,12/07/2024
GRD31806,ENR18171,241916,LAW1008,Assignment,66,C+,05/08/2024
GRD31807,ENR18171,241916,LAW1008,Midterm,60,C,23/08/2024
GRD31808,ENR18171,241916,LAW1008,Final Exam,66,C+,11/10/2024
GRD31809,ENR18172,241917,AGR1010,Quiz,76,B,13/12/2024
GRD31810,ENR18172,241917,AGR1010,Assignment,58,C-,25/12/2024
GRD31811,ENR18172,241917,AGR1010,Midterm,75,B,28/01/2025
GRD31812,ENR18172,241917,AGR1010,Final Exam,63,C,07/03/2025
GRD31813,ENR18173,241918,AGR1005,Quiz,62,C,21/01/2025
GRD31814,ENR18173,241918,AGR1005,Assignment,69,C+,06/02/2025
GRD31815,ENR18173,241918,AGR1005,Midterm,100,A+,07/03/2025
GRD31816,ENR18173,241918,AGR1005,Final Exam,45,D,17/04/2025
GRD31817,ENR18174,241919,ART1007,Quiz,89,A-,20/05/2024
GRD31818,ENR18174,241919,ART1007,Assignment,82,B+,31/05/2024
GRD31819,ENR18174,241919,ART1007,Midterm,78,B,02/07/2024
GRD31820,ENR18174,241919,ART1007,Final Exam,55,C-,07/08/2024
GRD31821,ENR18176,241920,COM1009,Quiz,85,A-,29/05/2024
GRD31822,ENR18176,241920,COM1009,Assignment,59,C-,22/06/2024
GRD31823,ENR18176,241920,COM1009,Midterm,68,C+,15/07/2024
GRD31824,ENR18176,241920,COM1009,Final Exam,93,A,23/08/2024
GRD31825,ENR18177,241921,SCI1001,Quiz,79,B,22/01/2025
GRD31826,ENR18177,241921,SCI1001,Assignment,80,B+,18/02/2025
GRD31827,ENR18177,241921,SCI1001,Midterm,66,C+,11/03/2025
GRD31828,ENR18177,241921,SCI1001,Final Exam,98,A+,24/04/2025
GRD31829,ENR18179,241922,ARC1001,Quiz,99,A+,20/10/2024
GRD31830,ENR18179,241922,ARC1001,Assignment,82,B+,03/11/2024
GRD31831,ENR18179,241922,ARC1001,Midterm,72,B-,05/12/2024
GRD31832,ENR18179,241922,ARC1001,Final Exam,68,C+,13/01/2025
GRD31833,ENR18181,241923,MED1001,Quiz,84,B+,31/12/2024
GRD31834,ENR18181,241923,MED1001,Assignment,73,B-,22/01/2025
GRD31835,ENR18181,241923,MED1001,Midterm,98,A+,15/02/2025
GRD31836,ENR18181,241923,MED1001,Final Exam,91,A,06/04/2025
GRD31837,ENR18183,241924,ENG1005,Quiz,71,B-,16/10/2024
GRD31838,ENR18183,241924,ENG1005,Assignment,97,A+,01/11/2024
GRD31839,ENR18183,241924,ENG1005,Midterm,45,D,19/11/2024
GRD31840,ENR18183,241924,ENG1005,Final Exam,56,C-,31/12/2024
GRD31841,ENR18184,241925,ART1002,Quiz,97,A+,28/02/2024
GRD31842,ENR18184,241925,ART1002,Assignment,65,C+,13/03/2024
GRD31843,ENR18184,241925,ART1002,Midterm,63,C,12/04/2024
GRD31844,ENR18184,241925,ART1002,Final Exam,91,A,22/05/2024
GRD31845,ENR18185,241926,SOC1003,Quiz,71,B-,29/04/2024
GRD31846,ENR18185,241926,SOC1003,Assignment,69,C+,11/05/2024
GRD31847,ENR18185,241926,SOC1003,Midterm,35,F,05/06/2024
GRD31848,ENR18185,241926,SOC1003,Final Exam,71,B-,23/07/2024
GRD31849,ENR18186,241927,LAW1005,Quiz,61,C,24/06/2024
GRD31850,ENR18186,241927,LAW1005,Assignment,64,C,12/07/2024
GRD31851,ENR18186,241927,LAW1005,Midterm,35,F,29/07/2024
GRD31852,ENR18186,241927,LAW1005,Final Exam,48,D,24/09/2024
GRD31853,ENR18187,241928,COM1004,Quiz,89,A-,12/03/2024
GRD31854,ENR18187,241928,COM1004,Assignment,64,C,12/04/2024
GRD31855,ENR18187,241928,COM1004,Midterm,71,B-,03/05/2024
GRD31856,ENR18187,241928,COM1004,Final Exam,52,D,10/06/2024
GRD31857,ENR18189,241929,SOC1002,Quiz,61,C,29/09/2024
GRD31858,ENR18189,241929,SOC1002,Assignment,76,B,13/10/2024
GRD31859,ENR18189,241929,SOC1002,Midterm,60,C,11/11/2024
GRD31860,ENR18189,241929,SOC1002,Final Exam,74,B-,24/12/2024
GRD31861,ENR18190,241930,ART1006,Quiz,71,B-,04/01/2025
GRD31862,ENR18190,241930,ART1006,Assignment,100,A+,27/01/2025
